Unnamed: 0,title,video_id,published_at,keyword,likes,comments,views,pctile_7d_views,pctile_30d_views,pctile_alltime_views,like_rate,comment_rate,age_days,views_per_day,cohort_month,sentiment_var,sentiment_entropy,comment_likes_var,n_comments,frac_neg,frac_neu,frac_pos,mean_comment_likes,sentiment_var_norm,comment_likes_var_norm,sentiment_entropy_norm,controversy_score,consistent_high_performer
746,J. Holiday - Bed (Official Music Video),82t_UOMHPJY,2007-07-16,bed,515049.0,16568.0,78137822.0,100.0,100.0,97.28579031399681,0.006591545385024937,0.000212035600378009,5518,14160.533164189925,2007-07,0.41,0.9219280948830342,13932555.09,10,0.1,0.1,0.8,1740.9,0.41,0.0001629420667290182,0.5816718657171253,0.3306116025946181,True
753,J Holiday - Bed,uAwPjFq1W4s,2007-12-11,bed,119272.0,3743.0,26826274.0,100.0,100.0,94.30548163916977,0.004446088935049273,0.00013952739019962296,5370,4995.58175046555,2007-12,0.44000000000000006,1.3609640474393532,1004444.5600000002,10,0.1,0.4,0.5,894.2,0.44000000000000006,1.1747039323647804e-05,0.8586727110729979,0.43289481937077384,True
1167,Pink Floyd - We Don&#39;t Need No Education Lyrics in Description!,MAe_w9a_IN8,2008-07-25,education,50074.0,3095.0,7178954.0,100.0,100.0,85.15167642362958,0.006975110858768561,0.00043112130262988173,5143,1395.8689480847754,2008-07,0.56,1.5219280948830345,1059261.41,10,0.2,0.4,0.4,753.3,0.56,1.238812566946713e-05,0.960229717860689,0.5067473686621194,True
1433,Biology: Digestive System Video,bo2Ape8JHqA,2009-02-16,biology,132214.0,5981.0,17716356.0,100.0,100.0,92.44278871740286,0.0074628213612325245,0.0003375976414111344,4937,3588.486125177233,2009-02,0.09,0.46899559358639586,4255146.89,10,0.0,0.1,0.9,1788.1,0.09,4.976419788139192e-05,0.29590327428901314,0.12865101282896485,True
459,Ice Cube - It Was A Good Day,h4UqMyldS7Q,2009-02-24,cubes,2307773.0,71897.0,168546247.0,100.0,100.0,99.04204364023417,0.01369222418817786,0.0004265713492867035,4929,34194.81578413471,2009-02,0.24000000000000005,0.9709505944517833,81433754.76,10,0.0,0.4,0.6,3807.8,0.24000000000000005,0.0009523726420878932,0.6126016192895494,0.2845179973105458,True
764,Bon Jovi - Bed Of Roses (Official Music Video),NvR60Wg9R7Q,2009-06-17,bed,1072689.0,37571.0,302125099.0,100.0,100.0,99.46780202235232,0.003550479597856913,0.0001243557722425438,4816,62733.61690199336,2009-06,0.16,0.7219280948844771,168777.05,10,0.0,0.2,0.8,274.5,0.16,1.9738577142368825e-06,0.4554859150035144,0.20516262962040954,True
1511,"Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",k6U-i4gXkLM,2009-08-20,computer science,61813.0,3416.0,6091315.0,100.0,100.0,83.448642895157,0.010147726722390813,0.0005607984482825137,4752,1281.8423821548822,2009-08,0.09,0.46899559358639586,355918.80999999994,10,0.0,0.1,0.9,417.7,0.09,4.1624918124858275e-06,0.29590327428901314,0.1286358122602752,True
235,Yung Berg - The Business ft. Casha,LFtGY8pWIC0,2009-10-25,business,229141.0,7461.0,28325416.0,100.0,100.0,94.4119212346993,0.008089589928705725,0.00026340301586391527,4686,6044.689714041827,2009-10,0.44000000000000006,1.1567796494427114,8587978.44,10,0.1,0.2,0.7,1281.6,0.44000000000000006,0.00010043692251697744,0.7298466991616058,0.38998237869470764,True
757,Young Money - Bed Rock (Official Music Video),Ha80ZaecGkQ,2009-12-16,bed,1430457.0,84188.0,321977550.0,100.0,100.0,99.57424161788185,0.0044427227923189054,0.00026147164608215695,4634,69481.56020716444,2009-12,0.0,-1.4428232973175175e-12,65996437.09000001,10,0.0,0.0,1.0,4221.1,0.0,0.0007718322868082221,0.0,0.00025727742893607403,True
1139,Neon Trees - Animal,gM7Hlg75Mlo,2010-03-03,animals,338601.0,19063.0,38478475.0,100.0,100.0,95.58275678552421,0.0087997510296341,0.0004954198418726314,4557,8443.817204301075,2010-03,0.45,1.2954618442339936,24151402.09,10,0.1,0.3,0.6,2483.9,0.45,0.0002824520947900397,0.8173454221461777,0.4225426247469892,True
1126,Nickelback-Animals,DLYwwtPA49w,2010-05-30,animals,68133.0,1358.0,9253680.0,100.0,100.0,87.70622671633848,0.0073628005290868066,0.000146752427142499,4469,2070.637726560752,2010-05,0.36000000000000004,0.46899559358639586,821865.8899999999,10,0.1,0.0,0.9,752.9,0.36000000000000004,9.61177083640614e-06,0.29590327428901314,0.21863762868661651,True
783,Dru Hill - In My Bed (Official Music Video),_Ixip0K2r10,2010-09-29,bed,144517.0,4933.0,19210396.0,100.0,100.0,92.92176689728579,0.007522853771468324,0.0002567880433073842,4347,4419.230733839429,2010-09,0.6100000000000001,1.4854752972230063,166954.25,10,0.2,0.3,0.5,372.5,0.6100000000000001,1.952539958999953e-06,0.9372305632160154,0.5157441719186582,True
1410,1. Introduction to Human Behavioral Biology,NNnIGh9g6fA,2011-02-01,biology,310947.0,15981.0,14800155.0,100.0,100.0,91.5380521554018,0.021009712398282317,0.0010797859887278207,4222,3505.4843675982947,2011-02,0.16000000000000003,0.7219280948844771,144381875.03999996,10,0.0,0.2,0.8,6472.4,0.16000000000000003,0.001688554681123349,0.4554859150035144,0.2057248232282126,True
775,Rihanna - California King Bed,nhBorPm6JjQ,2011-05-07,bed,1171433.0,61344.0,308501014.0,100.0,100.0,99.52102182011708,0.0037971771463934313,0.00019884537559413014,4127,74751.88126968742,2011-05,0.16,0.7219280948844771,8775218.85,10,0.0,0.2,0.8,1652.5,0.16,0.0001026267103328883,0.4554859150035144,0.20519618057128242,True
759,Chris Brown - Wet the Bed (Audio) ft. Ludacris,Q_ljNRC8qqM,2011-09-28,bed,361395.0,9234.0,50358797.0,100.0,100.0,96.32783395423098,0.007176402565772173,0.00018336418957744363,3983,12643.433843836305,2011-09,0.09,0.46899559358639586,13275093.489999998,10,0.0,0.1,0.9,2371.1,0.09,0.00015525301391659777,0.29590327428901314,0.12868617576764324,True
1420,Carbon... SO SIMPLE: Crash Course Biology #1,QnQe0xW_JY4,2012-01-30,biology,74180.0,7794.0,7556654.0,100.0,100.0,85.84353379457158,0.009816514028563436,0.0010314088748803372,3859,1958.1896864472662,2012-01,0.44000000000000006,1.1567796494427114,3927724.0,10,0.1,0.2,0.7,1213.0,0.44000000000000006,4.5934967561012265e-05,0.7298466991616058,0.389964211376389,True
1429,ATP &amp; Respiration: Crash Course Biology #7,00jbG_cfGuQ,2012-03-12,biology,96215.0,6430.0,9552698.0,100.0,100.0,87.97232570516232,0.010072023631438992,0.0006731082674235069,3817,2502.671731726487,2012-03,0.69,1.5709505944503406,5853416.159999999,10,0.3,0.3,0.4,2793.2,0.69,6.845605277527263e-05,0.9911594714322026,0.5604093091616593,True
1461,Michio Kaku: The Universe in a Nutshell (Full Presentation) | Big Think,0NbBjNiw4tk,2012-08-15,physics,296448.0,29736.0,19097087.0,100.0,100.0,92.86854709952102,0.01552320518830961,0.0015570961162820276,3661,5216.358098880088,2012-08,0.0,-1.4428232973175175e-12,360288.05,10,0.0,0.0,1.0,382.5,0.0,4.213590336126053e-06,0.0,1.4045301120420177e-06,True
340,William Ackman: Everything You Need to Know About Finance and Investing in Under an Hour | Big Think,WEDIj9JBTC8,2012-11-27,finance,213398.0,13619.0,9450554.0,100.0,100.0,87.86588610963278,0.022580475176375903,0.0014410795388291521,3557,2656.8889513635086,2012-11,0.64,1.3709505944503406,1030425.49,10,0.2,0.2,0.6,506.1,0.64,1.2050887856985411e-05,0.8649735207176815,0.5016618572018462,True
198,The first 20 hours -- how to learn anything | Josh Kaufman | TEDxCSU,5MgBikgcWnY,2013-03-14,how-to,723998.0,14759.0,31858250.0,100.0,100.0,94.78445981905269,0.022725604827634915,0.00046327089529399763,3450,9234.27536231884,2013-03,0.16000000000000003,0.7219280948844771,127655135.68999998,10,0.0,0.2,0.8,4397.9,0.16000000000000003,0.0014929344620234946,0.4554859150035144,0.20565961648851264,True
1156,How to escape education&#39;s death valley | Sir Ken Robinson,wX78iKhInsc,2013-05-10,education,137327.0,6197.0,6216027.0,100.0,100.0,83.7679616817456,0.022092407256274788,0.000996939041609697,3393,1832.0150309460655,2013-05,0.64,1.3709505944503406,1340149.7600000002,10,0.2,0.2,0.6,1421.2,0.64,1.5673131755820518e-05,0.8649735207176815,0.5016630646164791,True
1121,Martin Garrix - Animals (Official Video),gCYcHz2k5x0,2013-06-17,animals,11025176.0,335455.0,1582262997.0,100.0,100.0,99.94678020223523,0.006967979419921933,0.00021200963470423623,3355,471613.4119225037,2013-06,0.20999999999999996,0.8812908992278072,269639858.45,10,0.0,0.3,0.7,5904.5,0.20999999999999996,0.0031534543035754772,0.5560326498764911,0.2563953680600222,True
1721,Banjaran Hindi Full Movie - Rishi Kapoor - Sridevi - Kulbhushan Kharbanda - 90&#39;s Hit Movie,y4nYf9j04Nk,2014-04-04,movies,54154.0,2892.0,15397832.0,100.0,100.0,91.85737094199042,0.003516988625411681,0.00018781864875522735,3064,5025.402088772846,2014-04,0.24000000000000005,0.9709505944517833,2224.6,10,0.0,0.6,0.4,58.0,0.24000000000000005,2.601683031603745e-08,0.6126016192895494,0.2842005484354599,True
1454,5 Fun Physics Phenomena,1Xp_imnO6WE,2014-08-06,physics,95001.0,7668.0,6312772.0,100.0,100.0,84.03406067056946,0.015049014917693844,0.0012146803337741328,2940,2147.2013605442176,2014-08,0.29000000000000004,1.1567796494427114,360125.9600000001,10,0.1,0.7,0.2,309.8,0.29000000000000004,4.211694683862309e-06,0.7298466991616058,0.3399503036187632,True
1129,Maroon 5 - Animals (Lyric Video),7BJ3ZXpserc,2014-08-22,animals,1019385.0,24603.0,193685278.0,100.0,100.0,99.20170303352847,0.0052631000689685875,0.00012702565860478048,2924,66239.83515731874,2014-08,0.44000000000000006,1.3609640474393532,11002948.81,10,0.1,0.4,0.5,2307.7,0.44000000000000006,0.0001286801457186983,0.8586727110729979,0.4329337970729055,True
1118,Maroon 5 - Animals (Official Music Video),qpgTC9MDx1o,2014-09-29,animals,5743875.0,178361.0,826423766.0,100.0,100.0,99.8403406067057,0.0069502780973992465,0.00021582268968775033,2886,286356.1212751213,2014-09,0.44000000000000006,1.3609640474393532,197072168.08999997,10,0.1,0.4,0.5,6390.1,0.44000000000000006,0.002304770815971923,0.8586727110729979,0.43365916062965665,True
338,"1. Introduction, Financial Terms and Concepts",wvXDB9dMdEo,2015-01-06,finance,53635.0,1650.0,6224649.0,100.0,100.0,83.82118147951037,0.008616550105877457,0.00026507518737201084,2787,2233.458557588805,2015-01,0.09,0.46899559358639586,126212.81000000001,10,0.0,0.1,0.9,220.3,0.09,1.4760663766431156e-06,0.29590327428901314,0.12863491678512992,True
1171,How School Makes Kids Less Intelligent | Eddy Zhong | TEDxYouth@BeaconStreet,2Yt6raj-S1M,2015-02-06,education,310589.0,23024.0,6701666.0,100.0,100.0,84.56625864821714,0.04634504315792521,0.0034355636344753676,2756,2431.6640058055154,2015-02,0.76,1.4854752972230063,14521108.84,10,0.5,0.2,0.3,4003.6,0.76,0.00016982523810617255,0.9372305632160154,0.5658001294847071,True
1396,Biology: Cell Structure I Nucleus Medical Media,URUJD5NEXC8,2015-03-18,biology,396477.0,10721.0,23925458.0,100.0,100.0,93.93294305481639,0.016571344214183905,0.0004481000948863758,2716,8809.07879234168,2015-03,0.09,0.46899559358639586,10703597.01,10,0.0,0.1,0.9,1539.7,0.09,0.00012517920847811552,0.29590327428901314,0.12867615116583042,True
1382,Balancing Chemical Equations Practice Problems,eNsVaUCzvLA,2015-08-28,mathchemistry,132298.0,8115.0,4981769.0,100.0,100.0,81.21341138903672,0.026556430055267515,0.0016289394389824177,2553,1951.3392087739915,2015-08,0.09,0.46899559358639586,6813605.65,10,0.0,0.1,0.9,1738.5,0.09,7.968552640314847e-05,0.29590327428901314,0.12866098660513878,True
1403,Quantum Biology: The Hidden Nature of Nature,ADiql3FG5is,2015-09-17,biology,65182.0,4679.0,9897790.0,100.0,100.0,88.39808408728047,0.006585510502849626,0.00047273179164237676,2533,3907.53651796289,2015-09,0.16,0.7219280948844771,119556.4,10,0.0,0.2,0.8,208.0,0.16,1.3982192627871528e-06,0.4554859150035144,0.2051624377409257,True
1386,SCIENCE WARS - Acapella Parody | SCIENCE SONGS,LTXTeAt2mpg,2015-12-04,mathchemistry,542855.0,43802.0,18496859.0,100.0,100.0,92.70888770622672,0.029348496412282755,0.0023680777368741365,2455,7534.362118126273,2015-12,0.8099999999999999,1.2954618442339936,10898119.04,10,0.3,0.1,0.6,2122.6,0.8099999999999999,0.0001274541552763,0.8173454221461777,0.5424909587671513,True
652,One Direction - History (Official Video),yjmp8CoZBIo,2016-01-26,history,5400589.0,434688.0,434352213.0,100.0,100.0,99.73390101117616,0.012433662908493112,0.0010007730753751219,2402,180829.39758534555,2016-01,0.09,0.46899559358639586,251837862.2099999,10,0.0,0.1,0.9,6848.3,0.09,0.002945258890708976,0.29590327428901314,0.12961617772657405,True
1415,Biomolecules (Updated),YO244P1e9QM,2016-02-12,biology,65238.0,2121.0,5323008.0,100.0,83.33333333333334,81.95848855774348,0.012255852330111096,0.00039845891646227095,2385,2231.869182389937,2016-02,0.6100000000000001,1.4854752972230063,2205609.16,10,0.2,0.3,0.5,1502.2,0.6100000000000001,2.5794731304152615e-05,0.9372305632160154,0.5157521193157732,True
1475,When a physics teacher knows his stuff !!,77ZF50ve6rs,2016-03-04,physics,1194852.0,16417.0,42252029.0,100.0,100.0,95.74241617881853,0.028279162640923113,0.0003885493877702299,2364,17873.108714043992,2016-03,0.09,0.46899559358639586,11357917.290000001,10,0.0,0.1,0.9,1851.1,0.09,0.00013283152336488266,0.29590327428901314,0.12867870193745934,True
559,Fun Google Secrets,Nsbp0GQHOGc,2016-04-28,google,234520.0,9846.0,14269018.0,100.0,100.0,91.27195316657797,0.01643560895360844,0.0006900264615266446,2309,6179.739281074058,2016-04,0.5600000000000002,1.5219280948830345,9576793.64,10,0.2,0.4,0.4,1662.4,0.5600000000000002,0.0001120011755387875,0.960229717860689,0.506780573012076,True
1274,Koreans Take SAT Math Section,QyTKhDGV7L0,2016-06-11,sat,86374.0,15363.0,8596384.0,100.0,100.0,87.06758914316126,0.010047713084943623,0.0017871467817165915,2265,3795.3130242825605,2016-06,0.49000000000000005,1.4854752972230063,5211718.29,10,0.3,0.5,0.2,4092.1,0.49000000000000005,6.095135772989251e-05,0.9372305632160154,0.4757638381912484,True
461,BEST Magic Show in the world - Genius Rubik&#39;s Cube Magician America&#39;s Got Talent,PFA-RmV_wG0,2016-09-29,cubes,954935.0,28908.0,94900199.0,100.0,100.0,97.9776476849388,0.0100625184147401,0.00030461474585527477,2155,44037.21531322506,2016-09,0.64,1.3709505944503406,33916027.0,10,0.2,0.2,0.6,2449.0,0.64,0.00039664996828784715,0.8649735207176815,0.5017900568953232,True
527,PIKOTARO - PPAP (Pen Pineapple Apple Pen) (Long Version) [Official Video],Ct6BUPvE2sM,2016-11-02,apple,4144389.0,294428.0,425478119.0,100.0,100.0,99.68068121341139,0.009740545553178024,0.0006919932820329122,2121,200602.60207449316,2016-11,0.44000000000000006,1.1567796494427114,131982805.09,10,0.1,0.2,0.7,4655.1,0.44000000000000006,0.0015435468150054726,0.7298466991616058,0.3904634153255371,True
1450,The Map of Physics,ZihywtixUYo,2016-11-28,physics,236557.0,5640.0,4696990.0,100.0,80.0,80.78765300691857,0.050363530686673805,0.0012007690031275349,2095,2242.0,2016-11,0.41,0.9219280948830342,1960830.8399999999,10,0.1,0.1,0.8,876.6,0.41,2.293203418265449e-05,0.5816718657171253,0.3305649325837693,True
610,Tell Me About Yourself - A Good Answer to This Interview Question,kayOhGRcNt4,2016-12-14,interview,454863.0,8266.0,22529756.0,100.0,100.0,93.50718467269824,0.02018943303247492,0.00036689256643525125,2079,10836.823472823473,2016-12,0.16000000000000003,0.7219280948844771,65166696.489999995,10,0.0,0.2,0.8,4863.1,0.16000000000000003,0.0007621284207664494,0.4554859150035144,0.2054160144747603,True
318,How to Moonwalk (Dance Moves Tutorial) | Mihran Kirakosian,QGm6v9-1ZBU,2017-02-01,tutorial,190593.0,5568.0,11034311.0,100.0,100.0,89.5156998403406,0.01727275948629688,0.0005046078545366358,2030,5435.62118226601,2017-02,0.41,0.9219280948830342,16847567.44,10,0.1,0.1,0.8,2211.4,0.41,0.00019703331085340174,0.5816718657171253,0.3306229663426596,True
1558,Nintendo Switch: Unboxing &amp; Review,y9b2vxjP0po,2017-03-09,nintendo,54951.0,6290.0,5370346.0,100.0,87.5,82.11814795103778,0.010232301605892804,0.001171246694347068,1994,2693.2527582748244,2017-03,0.20999999999999996,0.8812908992278072,496320.80999999994,10,0.0,0.3,0.7,348.7,0.20999999999999996,5.804501616510053e-06,0.5560326498764911,0.2553461514593692,True
744,Jacquees - B.E.D.,ul1H_p_FeaA,2017-04-17,bed,1121873.0,23969.0,145167323.0,100.0,100.0,98.72272485364556,0.007728137275080839,0.00016511291594183356,1955,74254.3851662404,2017-04,0.16000000000000003,0.7219280948844771,3191692.4899999998,10,0.0,0.2,0.8,789.1,0.16000000000000003,3.7327034942596895e-05,0.4554859150035144,0.205174414012819,True
659,"history of the entire world, i guess",xuCn8ux2gbs,2017-05-10,history,5471653.0,395657.0,147339243.0,100.0,100.0,98.77594465141033,0.037136426715589956,0.0026853470395527958,1932,76262.54813664596,2017-05,0.8900000000000002,1.3609640474393532,342530020.76,10,0.5,0.1,0.4,7586.2,0.8900000000000002,0.004005909119959411,0.8586727110729979,0.5842262067309859,True
292,Gordon Ramsay&#39;s perfect burger tutorial | GMA,iM_KMYulI_s,2017-05-24,tutorial,981522.0,122371.0,68512549.0,100.0,80.0,97.07291112293774,0.014326163809786146,0.001786110745930647,1918,35720.82846715328,2017-05,0.25,0.9999999999971146,70014114.64000002,10,0.0,0.5,0.5,4224.6,0.25,0.0008188192665272291,0.6309297535716959,0.29391619094607435,True
750,"Jacquees - B.E.D. (Remix) ft. Ty Dolla $ign, Quavo",Oyo3tNlamDw,2017-08-16,bed,340686.0,8853.0,35695760.0,100.0,100.0,95.15699840340606,0.009544158746024737,0.00024801264912135225,1834,19463.336968375137,2017-08,0.0,-1.4428232973175175e-12,428468.43999999994,10,0.0,0.0,1.0,465.4,0.0,5.010964083096859e-06,0.0,1.6703213610322864e-06,True
583,DON&#39;T GOOGLE THIS STUFF,NAV2laKrDv4,2017-08-28,google,,18676.0,6515548.0,100.0,80.0,84.40659925492284,,0.0028663744016619937,1822,3576.041712403952,2017-08,0.44000000000000006,1.3609640474393532,35149247.61,10,0.5,0.4,0.1,2505.7,0.44000000000000006,0.0004110725572263575,0.8586727110729979,0.43302792787674144,True
778,Chris Brown - To My Bed (Audio),eCUqsfjdHkA,2017-10-31,bed,232336.0,3681.0,33227408.0,100.0,100.0,94.94411921234699,0.006992299850773795,0.0001107820387313991,1758,18900.687144482366,2017-10,0.41,0.9219280948830342,1644036.84,10,0.1,0.1,0.8,1072.4,0.41,1.922710936779395e-05,0.5816718657171253,0.33056369760883103,True
157,All Sports Golf Battle 2 | Dude Perfect,-RmUADCWI4A,2017-12-04,sports,867074.0,43024.0,106014469.0,100.0,100.0,98.24374667376264,0.008178826986342778,0.0004058313964672124,1724,61493.31148491879,2017-12,0.16,0.7219280948844771,493267.08999999997,10,0.0,0.2,0.8,303.9,0.16,5.768788178106435e-06,0.4554859150035144,0.20516389459723083,True
132,Beach Bunny - Sports (Official Audio),szeXkBYq5HU,2018-01-09,sports,275577.0,5431.0,15040548.0,100.0,100.0,91.75093134646089,0.01832227123639378,0.00036109056664690675,1688,8910.277251184834,2018-01,0.36000000000000004,0.46899559358639586,50486852.29,10,0.1,0.0,0.9,3553.9,0.36000000000000004,0.0005904467631123693,0.29590327428901314,0.21883124035070853,True
571,28 STRANGE Sights on Google Earth,njiSn2aaS88,2018-01-26,google,51098.0,5463.0,9914057.0,100.0,87.5,88.50452368281,0.005154095845928665,0.0005510357666896609,1671,5933.008378216637,2018-01,0.20999999999999996,0.8812908992278072,2508767.25,10,0.0,0.3,0.7,830.5,0.20999999999999996,2.9340183334389062e-05,0.5560326498764911,0.2553539966866085,True
200,HOW2: How To Do 100 Things! [Saturday Supercut],kmhvZ8kVdG4,2018-02-24,how-to,70465.0,17616.0,10097646.0,100.0,100.0,88.61096327833954,0.006978359114589678,0.0017445650204017846,1642,6149.6017052375155,2018-02,0.45,1.2954618442339936,763676.64,10,0.1,0.3,0.6,304.6,0.45,8.93124407048531e-06,0.8173454221461777,0.42245145113008276,True
1442,The Mind Bending Story Of Quantum Physics (Part 1/2) | Spark,ISdBAf-ysI0,2018-03-20,physics,68035.0,5549.0,7209027.0,100.0,80.0,85.25811601915912,0.009437473323376373,0.0007697293962139412,1618,4455.517305315204,2018-03,0.0,-1.4428232973175175e-12,11820.240000000002,10,0.0,0.0,1.0,78.4,0.0,1.382384151644514e-07,0.0,4.60794717214838e-08,True
557,El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Music],FzG4uDgje3M,2018-04-05,google,16445558.0,732818.0,4034122271.0,100.0,100.0,100.0,0.004076613670889897,0.00018165488073279077,1602,2518178.6960049937,2018-04,0.24000000000000005,0.9709505944517833,5703084.410000001,10,0.0,0.4,0.6,807.7,0.24000000000000005,6.669791394992745e-05,0.6126016192895494,0.28422277240116645,True
299,30 Easy DIY Projects For Beginners That Increase Your Home Value,2G5f_LpdLh0,2018-06-01,tutorial,76010.0,788.0,7906241.0,100.0,100.0,86.37573177221927,0.009613923987391733,9.966809764589771e-05,1545,5117.308090614887,2018-06,0.20999999999999996,0.8812908992278072,78.83999999999999,10,0.0,0.3,0.7,7.6,0.20999999999999996,9.220385247309145e-10,0.5560326498764911,0.2553442169328432,True
194,How To BRAINWASH Yourself For Success &amp; Destroy NEGATIVE THOUGHTS! | Dr. Joe Dispenza,La9oLLoI5Rc,2018-06-12,how-to,338470.0,9618.0,14322764.0,100.0,100.0,91.43161255987228,0.023631611887202777,0.000671518430381175,1534,9336.873533246415,2018-06,0.09,0.46899559358639586,19557926.21,10,0.0,0.1,0.9,1953.3,0.09,0.00022873111909518633,0.29590327428901314,0.12871066846936943,True
787,Chris Brown - To My Bed (Official Video),VfVmCnCP7Mg,2018-06-21,bed,394837.0,13938.0,42257995.0,100.0,100.0,95.7956359765833,0.009343486362758101,0.0003298310769358556,1525,27710.160655737705,2018-06,0.45,1.2954618442339936,1808388.89,10,0.1,0.3,0.6,1116.1,0.45,2.1149216441849012e-05,0.8173454221461777,0.4224555237875398,True
747,Nicki Minaj - Bed ft. Ariana Grande,zxtl5ExJmag,2018-07-07,bed,1499298.0,75048.0,94340456.0,100.0,100.0,97.87120808940925,0.015892418412732708,0.0007955017728555393,1509,62518.52617627568,2018-07,0.44000000000000006,1.1567796494427114,105284069.61,10,0.1,0.2,0.7,3841.3,0.44000000000000006,0.0012313035035625484,0.7298466991616058,0.3903593342217228,True
286,C++ Tutorial for Beginners - Full Course,vLnPwxZdW4Y,2018-08-24,tutorial,235659.0,11732.0,9769103.0,100.0,100.0,88.23842469398616,0.02412289030016369,0.0012009290924663196,1461,6686.586584531143,2018-08,0.09,0.46899559358639586,3292209.8400000003,10,0.0,0.1,0.9,1099.6,0.09,3.850259137466008e-05,0.29590327428901314,0.12864725896012927,True
1863,Machine Learning Fundamentals: Bias and Variance,EuBBz3bI-aA,2018-09-17,machine learning,109335.0,2712.0,5028230.0,100.0,85.71428571428571,81.37307078233103,0.02174423206575674,0.0005393548027834845,1437,3499.116214335421,2018-09,0.20999999999999996,0.8812908992278072,28264.559999999998,10,0.0,0.3,0.7,138.2,0.20999999999999996,3.3055572304120266e-07,0.5560326498764911,0.25534432681073804,True
458,Learn How to Solve a Rubik&#39;s Cube in 10 Minutes (Beginner Tutorial),7Ron6MN45LY,2018-09-19,cubes,461154.0,47971.0,38289391.0,100.0,100.0,95.52953698775944,0.012043910544307168,0.0012528535645813744,1435,26682.50243902439,2018-09,0.6400000000000001,0.7219280948844771,6170040.359999999,10,0.2,0.0,0.8,1496.8,0.6400000000000001,7.21589917689574e-05,0.4554859150035144,0.3651860246650945,True
603,Full Interview: Lady Gaga Talks To Stephen Colbert,zWaV_PTlCxk,2018-10-05,interview,82405.0,5855.0,7825074.0,100.0,87.5,86.21607237892496,0.010530890826080367,0.0007482357355342582,1419,5514.4989429175475,2018-10,0.41,0.9219280948830342,1708367.56,10,0.1,0.1,0.8,1144.2,0.41,1.997946099341137e-05,0.5816718657171253,0.33056394839270625,True
